GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_16g665050v5		9,9,9,9,10	3,3,3,3,3	2,2,2,2,2	5,5,5,5,5	8,8,8,8,8	7,7,7,7,7	8,8,8,8,8	4,4,4,4,4
CHLRE_16g665100v5		6,6,6,7,7	2,3,3,3,3	2,2,2,2,2	4,4,4,4,4	6,6,6,6,6	5,5,5,5,5	5,5,5,5,5	3,3,3,3,3
CHLRE_16g665200v5		8,9,9,9,10	3,3,3,3,3	2,2,3,3,3	12,13,13,13,13	5,6,6,6,6	10,10,10,10,11	8,9,10,10,11	8,8,9,9,9
CHLRE_16g665250v5		71,72,73,74,76	77,79,81,83,85	106,106,107,107,108	105,107,108,110,111	92,93,94,94,95	58,59,60,60,61	53,55,56,57,58	67,67,67,68,68
CHLRE_16g665300v5		6,6,6,6,6	19,19,19,20,20	15,15,15,15,15	5,5,5,5,5	11,11,11,11,11	6,6,6,6,6	6,6,7,7,8	6,6,7,7,7
CHLRE_16g665328v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.3,0.3	0.1,0.2,0.2,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1	0.2,0.2,0.3,0.3,0.3
CHLRE_16g665364v5		99,102,104,106,109	79,79,79,80,80	55,56,57,57,58	68,68,68,69,69	99,100,101,102,103	122,123,123,124,125	126,128,130,131,133	109,113,117,121,125
CHLRE_16g665400v5		108,108,109,110,111	131,133,136,138,140	79,81,83,85,87	67,68,69,71,72	79,79,79,79,80	145,146,148,149,150	138,138,138,138,138	181,183,185,187,189
CHLRE_16g665450v5		48,49,50,51,52	5,5,5,5,5	6,7,7,7,7	19,19,19,19,19	38,38,38,38,38	36,37,37,37,37	39,40,40,41,41	9,10,10,10,11
CHLRE_16g665500v5		19,19,20,20,20	32,32,33,34,34	29,30,30,31,31	21,21,21,22,22	29,30,31,32,33	21,21,21,21,22	23,23,23,23,23	18,19,19,19,19
CHLRE_16g665550v5		10,10,11,11,11	11,12,12,13,13	5,5,5,5,5	8,8,8,8,8	7,7,7,7,7	13,13,13,13,13	14,14,14,15,15	11,11,11,12,12
CHLRE_16g665600v5		28,28,29,29,29	20,21,22,23,23	13,13,13,13,13	22,22,23,23,23	26,26,26,26,26	38,39,39,39,39	36,36,37,37,37	32,34,35,36,38
CHLRE_16g665650v5		18,18,19,19,20	24,24,24,24,24	20,20,21,21,21	25,25,25,25,25	25,26,27,28,29	17,17,17,17,17	18,18,18,18,18	18,19,19,19,19
CHLRE_16g665700v5		59,59,60,61,61	23,24,25,25,26	14,14,14,14,14	31,31,31,31,31	51,51,51,51,51	45,46,46,47,47	35,37,38,39,40	20,20,20,20,20
CHLRE_16g665750v5		3,3,3,3,3	0.1,0.1,0.1,0.1,0.1	0.5,0.5,0.5,0.5,0.6	2,2,2,2,2	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	2,2,2,2,2
CHLRE_16g665800v5		34,34,35,36,37	3,3,3,3,3	8,9,9,9,9	23,23,24,24,25	31,32,33,33,34	24,24,24,24,24	16,17,17,17,17	7,7,7,7,7
CHLRE_16g665850v5		24,24,25,26,26	0.2,0.2,0.2,0.2,0.3	0.8,0.9,0.9,0.9,0.9	6,6,6,7,7	17,17,17,18,18	16,16,16,16,16	17,17,17,17,17	2,2,2,2,2
CHLRE_16g665900v5		3,3,3,3,3	6,6,6,6,6	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2	4,5,5,5,5	5,5,5,5,5	8,8,8,8,8
CHLRE_16g665950v5		2,2,2,2,2	4,4,5,5,5	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.7,0.7,0.8,0.8,0.9	7,8,8,9,9	7,8,8,9,9	15,15,15,15,16
CHLRE_16g666000v5		4,4,4,4,4	7,7,7,7,7	4,4,4,4,4	4,5,5,5,5	5,5,5,5,5	3,3,4,4,4	4,4,4,4,4	4,5,5,5,5
CHLRE_16g666050v5		16,16,16,17,17	15,15,15,15,15	12,12,13,13,13	22,22,23,23,24	13,13,13,14,14	18,18,18,18,18	18,18,19,19,19	19,20,20,20,21
CHLRE_16g666100v5		9,9,9,9,9	8,8,8,8,8	6,6,6,6,6	9,9,10,10,10	9,9,10,10,10	10,10,10,10,11	9,9,9,9,9	7,7,8,8,8
CHLRE_16g666150v5	ODA1	124,125,126,126,127	8,9,9,10,10	10,11,11,11,11	40,42,43,45,46	99,101,103,104,106	96,96,96,96,96	90,91,92,93,94	23,23,23,23,23
CHLRE_16g666200v5		57,57,57,58,58	36,36,36,36,36	28,29,29,29,30	39,39,39,39,40	57,57,58,59,60	60,60,61,61,62	52,52,52,53,53	45,45,45,45,45
CHLRE_16g666250v5		4,5,5,5,5	26,26,26,27,27	26,26,27,28,28	7,7,7,7,7	10,10,10,11,11	10,10,11,11,11	14,14,14,14,14	23,24,25,26,27
CHLRE_16g666300v5		7,7,8,8,8	1,2,2,2,2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	2,2,2,2,2	15,15,16,16,16	16,16,16,16,16	15,15,15,15,16
CHLRE_16g666301v5		2574,2592,2610,2628,2646	1956,1971,1985,2000,2015	2415,2437,2459,2481,2503	2651,2709,2768,2826,2885	2595,2614,2633,2652,2671	2357,2405,2454,2503,2552	1885,1938,1992,2045,2098	1955,2005,2054,2103,2152
CHLRE_16g666302v5		0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0.1
CHLRE_16g666334v5		30,30,31,31,31	13,13,13,13,13	22,22,23,23,23	34,35,35,35,36	24,24,24,24,24	20,20,21,21,21	16,16,17,18,18	8,9,9,10,10
CHLRE_16g666400v5		2,2,2,2,2	6,6,6,6,6	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	4,4,4,4,4	5,5,5,5,6	4,4,5,5,5
CHLRE_16g666500v5		26,27,27,28,29	11,12,12,13,13	8,8,9,9,9	12,12,12,13,13	23,23,24,24,24	25,26,26,27,28	26,27,27,28,28	14,14,14,15,15
CHLRE_16g666550v5		42,43,44,45,46	14,14,14,14,14	15,15,15,15,15	24,24,24,25,25	41,42,42,43,43	37,37,38,38,39	38,38,39,39,40	16,16,16,16,16
CHLRE_16g666576v5		1,1,1,1,1	2,2,2,2,3	0.5,0.6,0.6,0.6,0.7	0.5,0.5,0.5,0.5,0.5	0.9,1,1,1,1	3,3,3,3,3	2,2,3,3,3	3,3,3,3,4
CHLRE_16g666602v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g666627v5		0,0,0,0,0	0.3,0.4,0.4,0.4,0.4	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1
CHLRE_16g666653v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g666677v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g666700v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667050v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667057v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667100v5		8,8,9,9,10	6,6,6,6,6	6,7,7,8,9	9,9,9,9,9	11,11,11,11,12	6,7,7,7,8	6,7,7,7,7	4,4,4,4,4
CHLRE_16g667150v5		6,7,8,8,9	8,9,10,10,11	6,6,6,6,6	6,7,7,7,8	9,9,9,9,9	7,7,7,7,7	5,6,6,6,6	7,7,7,7,7
CHLRE_16g667200v5		4,4,4,4,4	4,4,4,5,5	3,3,3,3,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3
CHLRE_16g667250v5		1,1,1,1,1	6,6,6,6,6	24,25,26,26,27	25,26,26,27,28	12,12,12,12,13	0.2,0.2,0.2,0.2,0.2	0.1,0.2,0.3,0.3,0.4	0.2,0.2,0.3,0.4,0.4
CHLRE_16g667300v5		0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.3	0,0,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1
CHLRE_16g667350v5		5,5,6,6,6	2,2,2,2,2	2,2,2,3,3	3,3,3,3,3	5,5,5,5,5	4,4,4,4,4	4,4,4,4,5	2,2,2,2,2
CHLRE_16g667353v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667354v5		0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667413v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667450v5		25,26,26,27,28	6,6,7,7,7	4,4,4,4,4	8,9,10,10,11	17,18,18,19,20	24,24,24,24,24	22,23,24,25,25	9,10,11,11,12
CHLRE_16g667451v5		4,5,5,5,5	2,2,2,2,2	1,1,2,2,2	2,2,2,3,3	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	1,1,1,1,1
CHLRE_16g667550v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667700v5		3,3,3,3,3	3,3,4,4,4	2,2,2,2,3	2,2,2,2,2	2,3,3,3,3	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4
CHLRE_16g667701v5		0.4,0.4,0.5,0.6,0.6	0.6,0.7,0.7,0.7,0.8	0.3,0.4,0.4,0.5,0.6	0.5,0.5,0.6,0.6,0.6	0.5,0.6,0.7,0.7,0.8	0.8,0.8,0.8,0.8,0.8	0.7,0.8,0.9,1,1	1,1,1,1,1
CHLRE_16g667729v5		0.2,0.2,0.2,0.2,0.2	0.3,0.4,0.4,0.4,0.4	1,1,1,1,1	0.8,0.8,0.9,0.9,1	0.4,0.4,0.4,0.4,0.5	0.2,0.2,0.2,0.2,0.3	0.3,0.3,0.4,0.5,0.6	0.4,0.5,0.5,0.6,0.7
CHLRE_16g667750v5		16,17,17,18,19	21,21,22,22,22	11,11,11,11,11	13,13,14,14,14	17,17,18,18,18	18,19,19,20,20	21,21,21,21,21	18,18,19,19,20
CHLRE_16g667769v5		0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g667800v5		9,9,9,9,9	2,2,2,2,2	1,1,2,2,2	3,3,4,4,4	6,6,6,6,6	9,9,9,9,9	11,11,11,11,11	5,6,6,6,7
CHLRE_16g667850v5		12,14,15,16,17	68,69,71,72,73	2,2,3,3,3	2,2,2,2,2	4,4,5,5,5	59,59,59,59,59	51,55,58,61,64	80,85,89,94,98
CHLRE_16g667900v5		0.3,0.4,0.4,0.4,0.5	2,2,2,2,2	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.3,0.4,0.4,0.4,0.4	1,1,1,1,1	1,1,1,1,1	1,1,2,2,2
CHLRE_16g667950v5		4,4,4,4,4	9,9,9,9,9	9,9,9,9,9	4,4,4,4,4	14,15,15,16,16	5,6,6,6,6	8,9,10,11,11	14,15,16,17,18
CHLRE_16g668000v5		2,2,2,2,2	2,3,3,3,3	0.9,0.9,1,1,1	0.6,0.7,0.7,0.8,0.8	2,2,2,2,2	3,3,3,4,4	3,3,4,4,4	4,5,5,5,5
CHLRE_16g668050v5		11,11,11,12,12	8,8,9,9,9	7,7,7,7,7	11,11,11,11,11	16,16,16,16,16	8,8,8,9,9	10,10,10,10,10	6,6,6,6,7
CHLRE_16g668100v5		7,7,7,7,7	6,6,6,6,6	3,3,3,3,3	7,7,7,7,7	5,5,5,5,5	8,8,8,8,8	6,6,7,7,7	5,5,5,6,6
CHLRE_16g668125v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668150v5		28,29,29,29,29	15,16,17,17,18	14,14,14,14,14	18,18,18,18,19	24,25,25,26,26	30,30,31,31,31	31,31,31,31,31	20,21,22,23,24
CHLRE_16g668200v5		7,7,8,8,9	11,11,12,12,13	5,5,5,5,5	4,4,4,5,5	8,8,8,8,8	19,19,19,19,19	19,19,20,20,20	19,21,22,23,24
CHLRE_16g668250v5		5,5,5,5,5	4,4,4,4,4	2,2,2,2,3	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4	4,5,5,5,5	3,3,4,4,4
CHLRE_16g668300v5		11,11,11,11,11	8,8,8,8,8	7,7,7,7,7	7,7,7,7,8	12,12,12,12,12	9,9,9,9,9	8,8,9,9,9	5,5,5,5,5
CHLRE_16g668350v5		24,24,25,25,25	28,28,28,28,29	26,26,26,26,26	24,24,24,25,25	36,36,36,36,36	23,23,23,23,23	21,22,23,24,25	17,17,17,18,18
CHLRE_16g668400v5		3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,3,3,3,3	5,5,5,5,5	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3
CHLRE_16g668450v5		5,5,5,5,5	4,4,4,4,5	3,3,3,4,4	4,5,5,5,5	4,4,5,5,5	4,4,4,4,4	3,3,4,4,4	2,2,3,3,3
CHLRE_16g668451v5		4,4,4,4,4	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	4,4,4,5,5	3,3,4,4,4	3,3,4,4,4	2,2,2,2,2
CHLRE_16g668481v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668500v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668502v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668550v5		7,8,8,9,9	3,4,4,4,5	9,9,9,9,10	8,8,8,8,8	15,15,15,15,16	5,5,5,5,5	5,5,5,5,5	4,4,4,4,4
CHLRE_16g668552v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668600v5		14,14,14,15,15	7,7,8,8,8	14,14,14,14,15	16,17,17,18,18	21,22,22,23,24	8,8,8,8,8	6,6,6,6,6	5,5,5,5,5
CHLRE_16g668650v5		1,1,1,1,1	4,4,5,6,7	7,7,8,8,8	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	5,6,6,6,6
CHLRE_16g668700v5		1,1,2,2,2	5,5,6,6,7	16,17,18,19,20	5,6,6,6,6	20,21,22,23,24	1,1,1,1,1	2,2,2,3,3	1,1,1,1,1
CHLRE_16g668750v5		2,2,2,2,2	1,1,1,1,1	0,0,0,0.1,0.1	0,0,0,0,0	0.6,0.6,0.6,0.6,0.6	6,6,6,7,7	6,6,7,7,7	9,9,9,10,10
CHLRE_16g668800v5		8,8,8,9,9	15,15,15,15,15	9,10,10,10,10	6,7,7,7,7	15,15,15,15,15	9,10,10,10,10	11,11,11,12,12	11,11,11,11,12
CHLRE_16g668837v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g668850v5		0.6,0.6,0.7,0.7,0.7	0.6,0.6,0.6,0.6,0.6	0.3,0.4,0.4,0.5,0.5	0.4,0.4,0.4,0.4,0.4	1,1,1,1,1	0.9,0.9,0.9,1,1	0.8,0.9,0.9,1,1	0.3,0.4,0.4,0.5,0.5
CHLRE_16g668900v5		17,17,18,18,19	30,30,31,31,32	38,39,40,40,41	32,32,33,33,34	30,30,30,30,30	20,21,21,21,21	21,21,21,21,21	24,25,25,26,26
CHLRE_16g668950v5		15,15,15,15,15	15,16,17,18,18	12,12,13,13,13	12,12,12,12,12	14,14,14,14,14	15,15,16,16,16	20,20,20,21,21	27,27,28,28,29
CHLRE_16g669000v5		13,13,14,14,15	2,2,2,2,2	2,2,2,2,2	5,5,5,5,5	9,9,9,9,10	10,10,10,10,11	8,8,8,9,9	2,3,3,3,3
CHLRE_16g669050v5		6,6,7,7,7	0.4,0.4,0.5,0.5,0.6	0.7,0.7,0.8,0.8,0.8	2,2,2,2,2	4,4,4,4,5	4,4,4,5,5	4,4,4,4,5	0.7,0.7,0.7,0.7,0.7
CHLRE_16g669123v5		3,4,4,4,4	4,4,4,5,5	2,2,2,3,3	5,5,5,5,5	3,3,4,4,4	3,3,3,3,3	3,3,3,3,3	2,3,3,3,3
CHLRE_16g669125v5		4,4,5,5,5	7,7,7,7,7	3,3,3,3,3	5,5,5,5,5	5,5,5,5,5	4,4,4,4,4	5,5,5,5,5	4,4,4,4,4
CHLRE_16g669126v5		5,5,5,5,5	5,6,6,7,7	4,4,4,4,4	4,5,5,6,6	5,5,5,5,5	5,5,5,5,5	3,3,4,4,4	3,3,3,3,4
CHLRE_16g669127v5		0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0
CHLRE_16g669150v5		9,9,10,10,11	10,10,10,10,10	8,8,8,8,8	8,8,8,8,9	12,12,12,12,13	9,9,10,10,10	8,9,9,10,10	6,6,6,7,7
CHLRE_16g669193v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g669200v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g669250v5		6,6,7,7,7	7,7,7,7,7	6,6,6,6,6	8,9,9,10,10	6,6,7,7,7	7,7,7,7,7	6,6,7,7,7	4,5,5,5,5
CHLRE_16g669300v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g669350v5		7,7,7,7,7	6,6,6,6,6	3,3,3,3,3	4,4,4,4,4	5,5,6,6,6	6,6,7,7,7	8,8,8,9,9	6,6,6,6,6
CHLRE_16g669400v5		5,5,5,5,5	4,4,5,5,5	1,1,1,1,1	6,6,6,6,6	0.8,0.9,0.9,0.9,1	6,6,6,6,6	4,4,4,5,5	4,4,4,5,5
CHLRE_16g669450v5		2,2,2,2,2	2,2,2,2,2	3,3,3,3,4	5,6,6,6,6	2,2,2,2,3	0.9,1,1,1,1	0.6,0.7,0.7,0.8,0.9	0.4,0.4,0.4,0.5,0.5
CHLRE_16g669452v5		0.3,0.3,0.3,0.3,0.4	0.4,0.4,0.4,0.4,0.4	0.4,0.6,0.7,0.9,1	2,2,2,2,2	0.7,0.7,0.8,0.8,0.9	0.3,0.3,0.4,0.4,0.5	0.2,0.2,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.3
CHLRE_16g669500v5		2,2,2,2,2	2,2,2,2,2	5,5,5,5,5	3,3,3,3,3	3,3,4,4,4	2,2,2,2,2	2,2,2,2,2	0.7,0.7,0.7,0.7,0.7
CHLRE_16g669525v5		16,16,16,17,17	18,18,19,19,20	22,23,23,24,25	21,21,21,21,21	20,20,21,21,22	13,13,13,13,13	14,15,16,17,18	8,8,8,8,8
CHLRE_16g669549v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g669550v5		28,28,28,29,29	18,18,19,20,21	17,17,17,17,17	22,23,23,24,24	19,19,19,20,20	35,35,36,37,38	44,44,44,45,45	47,47,47,48,48
CHLRE_16g669600v5		4,4,4,4,4	3,3,4,4,4	2,2,2,3,3	3,3,3,3,3	5,5,5,5,5	4,4,4,4,4	3,4,4,4,4	5,5,5,5,5
CHLRE_16g669650v5		97,102,106,111,115	67,68,70,71,73	62,64,66,67,69	92,92,92,92,93	73,75,78,81,83	65,65,66,67,67	55,56,56,57,58	64,66,67,69,71
CHLRE_16g669700v5		0.4,0.4,0.4,0.5,0.5	1,1,1,1,1	0.3,0.3,0.3,0.3,0.4	0.3,0.3,0.3,0.3,0.3	0.5,0.5,0.5,0.6,0.6	0.8,0.8,0.9,0.9,0.9	0.8,0.8,0.9,0.9,0.9	0.7,0.8,0.9,1,1
CHLRE_16g669750v5		6,7,7,7,7	1,1,1,2,2	1,1,1,1,1	2,2,2,3,3	4,4,4,4,4	5,5,5,5,5	4,5,5,5,5	2,2,2,2,2
CHLRE_16g669800v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0.1,0.1
CHLRE_16g669850v5		4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,4	5,6,6,6,6	5,5,5,5,6	4,4,4,4,4	2,2,2,2,2
CHLRE_16g669900v5		31,32,33,34,35	5,5,6,6,6	4,5,5,5,6	13,13,14,15,15	27,27,28,29,30	24,24,24,24,25	21,22,22,23,23	6,6,6,6,6
CHLRE_16g669905v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_16g669950v5		7,7,7,7,8	11,11,11,12,12	6,6,6,6,6	4,4,4,4,5	10,11,11,11,11	8,8,9,9,9	12,12,12,12,12	9,9,9,9,9
CHLRE_16g670000v5		0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.3	0.1,0.1,0.1,0.1,0.1	0.1,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.1,0.1,0.1
CHLRE_16g670050v5		19,19,19,20,20	12,12,12,13,13	8,9,9,9,10	11,12,12,12,12	23,23,23,23,23	16,17,17,17,17	16,16,16,17,17	9,9,9,9,10
CHLRE_16g670100v5		5,5,5,5,5	5,5,5,6,6	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	6,6,6,7,7	6,6,6,6,6	4,4,4,4,4
CHLRE_16g670150v5		0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1
CHLRE_16g670151v5		0.8,0.8,0.8,0.8,0.8	0.7,0.7,0.8,0.8,0.8	0.6,0.7,0.7,0.8,0.8	0.2,0.3,0.3,0.4,0.4	0.7,0.8,0.9,1,1	0.6,0.6,0.6,0.6,0.7	0.6,0.7,0.8,0.9,1	0.2,0.3,0.4,0.5,0.6
CHLRE_16g670200v5		13,13,14,14,15	12,12,13,13,13	9,9,10,11,11	12,13,13,14,14	13,13,14,14,14	16,16,16,16,16	14,14,14,14,14	12,13,13,13,13
CHLRE_16g670250v5		67,68,68,69,70	116,118,119,121,123	78,80,82,83,85	60,60,60,60,60	61,62,63,63,64	78,78,78,79,79	72,73,74,74,75	112,113,113,113,114
CHLRE_16g670261v5		5,6,6,6,6	15,15,16,16,16	10,10,10,11,11	5,5,5,5,5	8,8,9,9,9	10,10,10,10,10	10,11,11,12,12	14,14,15,15,15
CHLRE_16g670300v5		20,20,21,21,21	28,29,30,31,32	17,17,18,18,18	17,17,18,18,19	19,20,20,20,20	23,23,23,23,23	22,23,23,23,24	25,26,26,26,27
CHLRE_16g670350v5		2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	2,3,3,3,3	2,2,2,3,3	2,2,2,2,2	2,2,2,2,2	1,1,2,2,2
CHLRE_16g670400v5		0.8,0.9,1,1,1	2,2,2,2,2	0.4,0.5,0.5,0.5,0.5	0.5,0.5,0.5,0.5,0.5	1,1,1,1,1	1,1,1,1,2	2,2,2,2,2	0.7,0.7,0.7,0.8,0.8
CHLRE_16g670500v5		3,4,4,4,4	2,2,2,2,2	2,2,2,2,3	5,5,5,6,6	4,4,4,4,4	2,2,2,2,2	2,2,2,2,3	1,1,1,1,1
CHLRE_16g670501v5		3,3,4,4,4	0.5,0.5,0.6,0.6,0.7	0.7,0.7,0.7,0.7,0.7	1,1,1,1,1	5,6,6,6,6	2,2,2,2,2	1,1,1,1,2	0.1,0.1,0.2,0.2,0.3
CHLRE_16g670550v5		1,1,1,1,1	5,5,5,6,6	1,1,1,1,1	1,1,1,1,1	0.7,0.7,0.7,0.7,0.7	2,2,2,2,2	2,3,3,3,3	3,3,3,3,4
CHLRE_16g670617v5		15,15,15,15,16	18,18,18,19,19	11,11,11,11,11	17,17,18,18,18	12,12,13,13,13	19,19,19,19,19	16,17,18,19,19	17,17,18,18,18
CHLRE_16g670650v5		0.3,0.3,0.3,0.3,0.3	0.1,0.2,0.2,0.3,0.4	0.2,0.2,0.2,0.2,0.3	0.5,0.6,0.6,0.6,0.7	0.4,0.4,0.5,0.5,0.5	0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.3,0.3	0.2,0.2,0.2,0.2,0.3
CHLRE_16g670652v5		0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.2,0.2	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_16g670750v5		0.5,0.6,0.7,0.7,0.8	0.6,0.7,0.9,1,1	0.6,0.7,0.7,0.7,0.8	0.7,0.8,0.8,0.9,0.9	1,1,1,1,1	0.2,0.2,0.2,0.2,0.2	0.4,0.4,0.4,0.4,0.5	0.5,0.6,0.6,0.7,0.7
CHLRE_16g670754v5		3,3,3,3,3	1,2,2,2,2	1,1,1,1,1	2,2,2,2,2	4,4,4,4,4	2,2,2,3,3	3,3,3,3,3	1,1,1,1,1
