GeneID	EC_Number	GO_Terms	Symbol	Description	Pathway
Cz04g10180					Unknown
Cz04g10190	EC:2.7.7.22	GO:0009058	AT2G39770	(1 of 2) PTHR22572:SF15 - MANNOSE-1-PHOSPHATE GUANYLTRANSFERASE BETA	Unknown
Cz04g10200	EC:2.7.7.13	GO:0009058	AT2G39770	(1 of 2) PTHR22572:SF15 - MANNOSE-1-PHOSPHATE GUANYLTRANSFERASE BETA	Unknown
Cz04g10210	EC:3.6.3.44	GO:0005524 GO:0016020 GO:0016887 GO:0140359	AT2G41700	(1 of 1) PTHR19229:SF263 - ABC TRANSPORTER A FAMILY MEMBER 1	ABC_Transporter
Cz04g10220		GO:0005515	AT4G12400	(1 of 1) PTHR22904:SF533 - HSP70-HSP90 ORGANIZING PROTEIN 3	Unknown
Cz04g10230					Unknown
Cz04g10240					Unknown
Cz04g10250					Unknown
Cz04g10260	EC:4.3.1.17 EC:4.3.1.18 EC:5.1.1.18		AT4G11640	(1 of 1) 4.3.1.17//4.3.1.18//5.1.1.18 - L-serine ammonia-lyase. / serine deaminase. // D-serine ammonia-lyase. / D-serine hydro-lyase (deaminating). // serine racemase. / serine racemase.	Serine
Cz04g10270			AT2G42710	(1 of 1) PTHR36427:SF4 - RIBOSOMAL PROTEIN L1P_L10E FAMILY	Translation
Cz04g10280		GO:0016020	AT1G28230	(1 of 1) PTHR31376:SF55 - PURINE PERMEASE 1	Purine
Cz04g10290		GO:0016020 GO:0022857 GO:0055085			Unknown
Cz04g11010					Unknown
Cz04g11020		GO:0003676			Unknown
Cz04g11030	EC:3.1.22.1	GO:0004531 GO:0006259			Unknown
Cz04g11040		GO:0005515	AT1G19485	(1 of 1) K15200 - general transcription factor 3C polypeptide 2 (GTF3C2)	Transcription
Cz04g11050			AT2G43030	(1 of 1) PTHR11229:SF16 - 50S RIBOSOMAL PROTEIN L3-1, CHLOROPLASTIC	Translation
Cz04g11060		GO:0003735 GO:0005840 GO:0006412	AT2G43030	(1 of 1) PTHR11229:SF16 - 50S RIBOSOMAL PROTEIN L3-1, CHLOROPLASTIC	Translation
Cz04g11070			AT2G25640	(1 of 1) PTHR11477:SF32 - SPOC DOMAIN _ TRANSCRIPTION ELONGATION FACTOR S-II PROTEIN	RNA_Splicing
Cz04g11080		GO:0006351	AT5G25520	(1 of 1) KOG1634 - Predicted transcription factor DATF1, contains PHD and TFS2M domains	Transcription
Cz04g11090	EC:4.3.1.19		AT3G10050	(1 of 1) 4.3.1.19 - threonine ammonia-lyase. / threonine dehydratase.	Threonine
Cz04g11100	EC:3.6.4.4	GO:0003777 GO:0005524 GO:0007018 GO:0008017	AT1G18370	(1 of 1) PTHR47968:SF23 - KINESIN-LIKE PROTEIN KIN-7A	Cytoskeleton
Cz04g11110					Unknown
Cz04g11120			AT3G12300	(1 of 1) PTHR12458:SF8 - UPF0468 PROTEIN C16ORF80	Unknown
Cz04g11130	EC:5.4.2.12	GO:0003824 GO:0004619 GO:0005737 GO:0006007 GO:0030145 GO:0046872	AT1G09780	(1 of 1) PTHR31637:SF0 - COFACTOR-INDEPENDENT PHOSPHOGLYCERATE MUTASE	Meiosis_Recombination
Cz04g11140			AT1G25540	(1 of 1) K15168 - mediator of RNA polymerase II transcription subunit 25 (MED25)	Mediator_Complex
Cz04g11150					Unknown
Cz04g11160	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G37840	(1 of 1) PTHR24348:SF22 - AUTOPHAGY-SPECIFIC GENE 1, ISOFORM B	Autophagy
Cz04g11170	EC:1.1.1.133 EC:5.1.3.13		AT1G63000	(1 of 1) 1.1.1.133//5.1.3.13 - dTDP-4-dehydrorhamnose reductase. / dTDP-6-deoxy-L-mannose dehydrogenase. // dTDP-4-dehydrorhamnose 3,5-epimerase. / thymidine diphospho-4-ketorhamnose 3,5-epimerase.	Redox_Metabolism
Cz04g11180					Unknown
Cz04g11190	EC:2.6.1.83	GO:0009058 GO:0030170	AT4G33680	(1 of 2) 2.6.1.83 - LL-diaminopimelate aminotransferase. / LL-diaminopimelate transaminase.	Unknown
Cz04g11200	EC:2.4.1.255	GO:0005515			Unknown
Cz04g11210					Unknown
Cz04g11220	EC:2.5.1.18		AT3G55040	(1 of 1) PTHR44328:SF11 - GLUTATHIONE S-TRANSFERASE L2, CHLOROPLASTIC	Glutathione_Metabolism
Cz04g11230					Unknown
Cz04g11240					Unknown
Cz04g11250		GO:0006629			Unknown
Cz04g11260		GO:0003677			Unknown
Cz04g11270					Unknown
Cz04g11280			AT2G31890	(1 of 1) PTHR21228:SF74 - RAP DOMAIN-CONTAINING PROTEIN, CHLOROPLASTIC	Chloroplast_Function
Cz04g11290					Unknown
Cz04g11300	EC:6.1.1.20	GO:0000049 GO:0004812 GO:0005524 GO:0043039	AT4G39280	(1 of 1) PTHR11538:SF40 - PHENYLALANINE--TRNA LIGASE ALPHA SUBUNIT	Phenylalanine
Cz04g11310		GO:0019867	AT5G19620	(1 of 1) PTHR12815:SF32 - OUTER ENVELOPE PROTEIN 80, CHLOROPLASTIC	Chloroplast_Function
Cz04g12010					Unknown
Cz04g12020		GO:0005515	AT3G13225	(1 of 1) PTHR47852:SF2 - WW DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g12030					Unknown
Cz04g12040					Unknown
Cz04g12050					Unknown
Cz04g12060					Unknown
Cz04g12070	EC:3.6.5.3	GO:0003924 GO:0005525	AT1G06220	(1 of 2) K12852 - 116 kDa U5 small nuclear ribonucleoprotein component (EFTUD2)	Unknown
Cz04g12080			AT4G27650	(1 of 2) K06965 - protein pelota (PELO, DOM34, pelA)	Unknown
Cz04g12090		GO:0003676	AT3G09850	(1 of 1) K17569 - G patch domain-containing protein 2 (GPATCH2)	Unknown
Cz04g12100		GO:0005515	AT5G63320	(1 of 1) PTHR46136:SF33 - TRANSCRIPTION FACTOR GTE10	Transcription
Cz04g12110		GO:0009523 GO:0010206 GO:0010207	AT1G03600	(1 of 1) K08902 - photosystem II Psb27 protein (psb27)	Photosynthesis
Cz04g12120		GO:0005509 GO:0009523 GO:0009654 GO:0015979 GO:0019898	AT3G05410	(1 of 1) PTHR31407:SF16 - PSBP DOMAIN-CONTAINING PROTEIN 7, CHLOROPLASTIC	Photosynthesis
Cz04g12130		GO:0005515 GO:0006396			Unknown
Cz04g12140					Unknown
Cz04g12150	EC:1.14.13.200	GO:0071949	AT1G24340	(1 of 1) 1.14.13.20 - 2,4-dichlorophenol 6-monooxygenase. / 2,4-dichlorophenol hydroxylase.	Unknown
Cz04g12160	EC:6.1.1.12	GO:0000166 GO:0003676 GO:0004812 GO:0004824 GO:0005524 GO:0005737 GO:0006418 GO:0006430	AT4G33760	(1 of 1) PTHR22594:SF5 - ASPARTATE--TRNA LIGASE, MITOCHONDRIAL	Aspartate
Cz04g12170					Unknown
Cz04g12180			AT2G44740	(1 of 1) PTHR15615:SF91 - CYCLIN-U4-1	Cell_Cycle_Chromatin
Cz04g12190	EC:6.3.5.4		AT5G65010	(1 of 1) PTHR11772:SF2 - ASPARAGINE SYNTHETASE [GLUTAMINE-HYDROLYZING]	Asparagine
Cz04g12200	EC:2.5.1.61	GO:0004418 GO:0033014	AT5G08280	(1 of 1) 2.5.1.61 - hydroxymethylbilane synthase. / uroporphyrinogen synthetase.	Heme_Porphyrin
Cz04g12210	EC:2.2.1.2	GO:0005975	AT1G12230	(1 of 1) PTHR10683:SF18 - TRANSALDOLASE	Unknown
Cz04g12220					Unknown
Cz04g12230					Unknown
Cz04g12240					Unknown
Cz04g12250	EC:2.3.1.48		AT2G36720	(1 of 1) PTHR47025:SF27 - ACYL-COA N-ACYLTRANSFERASE WITH RING_FYVE_PHD-TYPE ZINC FINGER DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g12260			AT5G55570	(1 of 29) IPR036410 - Heat shock protein DnaJ, cysteine-rich domain superfamily	Cysteine
Cz04g12270		GO:0015035	AT5G50100	(1 of 1) IPR007263//IPR036249 - Protein of unknown function DUF393 // Thioredoxin-like superfamily	Thioredoxin_Peroxiredoxin
Cz04g12280		GO:0005515			Unknown
Cz04g13010					Unknown
Cz04g13020		GO:0005515	AT4G01160	(1 of 2) PTHR46336:SF8 - BTB DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g13030			AT1G18100	(1 of 1) PTHR11362:SF82 - PROTEIN MOTHER OF FT AND TFL1	Molybdenum_Cofactor
Cz04g13040			AT1G18100	(1 of 1) PTHR11362:SF82 - PROTEIN MOTHER OF FT AND TFL1	Molybdenum_Cofactor
Cz04g13050	EC:2.3.2.27	GO:0004842 GO:0005515 GO:0016567	AT5G07270	(1 of 2) K19044 - E3 ubiquitin-protein ligase XBAT32/33 [EC:6.3.2.19] (XBAT32_33)	Ubiquitin_Proteasome
Cz04g13060	EC:6.3.1.14				Unknown
Cz04g13070	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT5G66880	(1 of 10) K14498 - serine/threonine-protein kinase SRK2 (SNRK2)	Abscisic_Acid_ABA
Cz04g13080	EC:2.1.1.220		AT1G08125	(1 of 1) PTHR14614:SF98 - PROTEIN-LYSINE N-METHYLTRANSFERASE EFM6	Protein_Methylation
Cz04g13090					Unknown
Cz04g13100		GO:0003677 GO:0003700 GO:0006355			Unknown
Cz04g13110			AT2G03730	(1 of 1) PTHR31096:SF46 - ACT DOMAIN-CONTAINING PROTEIN ACR5	Unknown
Cz04g13120					Unknown
Cz04g13130	EC:2.7.1.23	GO:0003951 GO:0006741 GO:0019674	AT1G21640	(1 of 1) PTHR20275:SF0 - ATP-NADH KINASE YEF1-RELATED	Protein_Kinase_Signalling
Cz04g13140	EC:3.2.1.4	GO:0004553 GO:0005975 GO:0030246 GO:0030247 GO:0071704	AT5G16700	(1 of 1) PTHR31263:SF52 - GLYCOSYL HYDROLASE SUPERFAMILY PROTEIN	Unknown
Cz04g13150	EC:1.14.14.18				Unknown
Cz04g13160					Unknown
Cz04g13170		GO:0005515			Unknown
Cz04g13180			AT2G37080	(1 of 1) IPR015988 - STAT transcription factor, coiled coil	Transcription
Cz04g13190		GO:0003676 GO:0005515 GO:0005634	AT4G05420	(1 of 1) PTHR10644:SF3 - DNA DAMAGE-BINDING PROTEIN 1	Unknown
Cz04g13200					Unknown
Cz04g13210					Unknown
Cz04g13220					Unknown
Cz04g13230					Unknown
Cz04g13240	EC:2.1.1.100		AT5G08335	(1 of 2) K00587 - protein-S-isoprenylcysteine O-methyltransferase (ICMT, STE14)	One_Carbon_Metabolism
Cz04g13250		GO:0003924 GO:0005525	AT5G46070	(1 of 1) PTHR10751:SF2 - GUANYLATE-BINDING PROTEIN	Unknown
Cz04g13260	EC:2.3.2.27	GO:0008270	AT4G01270	(1 of 1) K11985 - TRAF-interacting protein (TRAIP, TRIP)	Unknown
Cz04g13270					Unknown
Cz04g14010					Unknown
Cz04g14020		GO:0005515	AT4G23040	(1 of 2) PTHR23322:SF93 - FAS-ASSOCIATED FACTOR 2, ISOFORM A	Fatty_Acid
Cz04g14030			AT3G45740	(1 of 2) PF13242//PF13344 - HAD-hyrolase-like (Hydrolase_like) // Haloacid dehalogenase-like hydrolase (Hydrolase_6)	Unknown
Cz04g14040		GO:0003676 GO:0003723	AT2G33410	(1 of 1) PTHR48035:SF3 - RNA-BINDING PROTEIN-RELATED	Unknown
Cz04g14050			AT5G24510	(1 of 1) PTHR45696:SF44 - 60S ACIDIC RIBOSOMAL PROTEIN FAMILY	Translation
Cz04g14060			AT2G38570	(1 of 2) IPR011033 - PRC-barrel-like	Unknown
Cz04g14070	EC:2.5.1.31	GO:0016765	AT5G58770	(1 of 1) PTHR10291:SF0 - DEHYDRODOLICHYL DIPHOSPHATE SYNTHASE	Unknown
Cz04g14080					Unknown
Cz04g14090					Unknown
Cz04g14100		GO:0005515	AT3G01770	(1 of 3) PTHR46136:SF1 - TRANSCRIPTION FACTOR GTE11-RELATED	Transcription
Cz04g14110					Unknown
Cz04g14120		GO:0005515	AT5G08430	(1 of 1) PTHR46851:SF11 - PLUS3 DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g14130	EC:2.7.11.7	GO:0005515	AT1G24530	(1 of 1) PTHR22844:SF199 - F21J9.19	Unknown
Cz04g14140					Unknown
Cz04g14150	EC:2.3.1.51	GO:0016746			Unknown
Cz04g14160					Unknown
Cz04g14170					Unknown
Cz04g14180	EC:3.1.3.5	GO:0009166 GO:0016787			Unknown
Cz04g14190					Unknown
Cz04g14200	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005509 GO:0005515 GO:0005524 GO:0006468	AT5G19360	(1 of 1) PTHR24349:SF477 - CALCIUM-DEPENDENT PROTEIN KINASE 34	Protein_Kinase_Signalling
Cz04g14210		GO:0046872			Unknown
Cz04g14220	EC:1.14.13.205	GO:0004497 GO:0005506 GO:0016705 GO:0020037	AT1G69500	(1 of 1) PTHR24296:SF8 - CYTOCHROME P450 704B1	Cytochrome_P450
Cz04g14230		GO:0003735 GO:0005840 GO:0006412	AT1G07210	(1 of 1) KOG3162 - Mitochondrial/chloroplast ribosomal protein S18	Translation
Cz04g14240		GO:0000398	AT1G17130	(1 of 2) PTHR12111:SF1 - COILED-COIL DOMAIN-CONTAINING PROTEIN 94	Unknown
Cz04g14250			AT1G26770	(1 of 1) PTHR31867:SF35 - EXPANSIN-A10	Cell_Wall_Remodeling
Cz04g14260		GO:0005524 GO:0006298 GO:0030983	AT4G02070	(1 of 1) PTHR11361:SF148 - DNA MISMATCH REPAIR PROTEIN MSH6	Unknown
Cz04g14270	EC:2.1.1.43		AT4G31880	(1 of 2) PTHR12663:SF3 - ASPARTYL BETA-HYDROXYLASE N-TERMINAL REGION DOMAIN-CONTAINING PROTEIN-RELATED	Aspartate
Cz04g14280			AT2G20120	(1 of 2) PTHR31876:SF19 - PROTEIN CONTINUOUS VASCULAR RING 1-RELATED	Unknown
Cz04g14290		GO:0003735 GO:0005840 GO:0006412	AT1G75350	(1 of 1) K02909 - large subunit ribosomal protein L31 (RP-L31, rpmE)	Translation
Cz04g15010					Unknown
Cz04g15020	EC:1.6.5.5	GO:0016491	AT3G15090	(1 of 1) PTHR43482:SF1 - PROTEIN AST1-RELATED	Unknown
Cz04g15030	EC:1.6.5.5		AT1G23740	(1 of 1) K18980 - 2-methylene-furan-3-one reductase (EO)	Redox_Metabolism
Cz04g15040	EC:3.4.21.107	GO:0004252 GO:0005515 GO:0006508	AT3G27925	(1 of 1) PTHR43343:SF2 - PDZ DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g15050	EC:2.5.1.18		AT1G17170	(1 of 1) PTHR11260:SF549 - GLUTATHIONE S-TRANSFERASE U24	Glutathione_Metabolism
Cz04g15060	EC:3.6.4.12	GO:0016887			Unknown
Cz04g15070		GO:0003677 GO:0006281			Unknown
Cz04g15080	EC:1.14.14.1	GO:0004497 GO:0005506 GO:0016705 GO:0020037	AT1G31800	(1 of 1) K15747 - beta-ring hydroxylase (LUT5, CYP97A3)	Lutein
Cz04g15090	EC:3.6.5.6	GO:0005525	AT5G55280	(1 of 1) PTHR30314:SF12 - CELL DIVISION PROTEIN FTSZ HOMOLOG 1, CHLOROPLASTIC	Chloroplast_Function
Cz04g15100			AT3G51610	(1 of 1) 5.3.1.4 - L-arabinose isomerase. / L-arabinose ketol-isomerase.	Unknown
Cz04g15110			AT4G11790	(1 of 1) PTHR23138:SF141 - NUCLEAR PORE COMPLEX PROTEIN NUP50	Nuclear_Transport
Cz04g15120					Unknown
Cz04g15130		GO:0005515	AT3G09650	(1 of 1) PTHR46598:SF5 - PPR_LONG DOMAIN-CONTAINING PROTEIN	Unknown
Cz04g15140	EC:2.4.2.10 EC:4.1.1.23	GO:0004590 GO:0006207	AT3G54470	(1 of 1) 2.4.2.10//4.1.1.23 - orotate phosphoribosyltransferase. / orotidylic acid phosphorylase. // orotidine-5'-phosphate decarboxylase. / uridine 5'-monophosphate synthase.	Unknown
Cz04g15150		GO:0005509			Unknown
Cz04g15160			AT1G69180	(1 of 3) PF09011 - HMG-box domain (HMG_box_2)	Unknown
Cz04g15170		GO:0005515	AT1G48540	(1 of 1) PTHR15454:SF69 - SERINE_THREONINE-PROTEIN KINASE 11-INTERACTING PROTEIN	Protein_Kinase_Signalling
Cz04g15180					Unknown
Cz04g15190			AT5G49960	(1 of 1) PTHR31563:SF10 - ION CHANNEL POLLUX-RELATED	Unknown
Cz04g15200					Unknown
Cz04g15210	EC:3.4.25.2	GO:0005524 GO:0016887	AT5G53350	(1 of 1) PTHR48102:SF6 - CLP PROTEASE REGULATORY SUBUNIT CLPX1, MITOCHONDRIAL	Protein_Proteolysis
Cz04g15220					Unknown
Cz04g15230	EC:5.3.1.8	GO:0004476 GO:0008270 GO:0009298	AT3G02570	(1 of 1) PTHR10309:SF9 - MANNOSE-6-PHOSPHATE ISOMERASE 1	Unknown
Cz04g15240	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G19470	(1 of 2) PTHR11909:SF356 - CASEIN KINASE 1-LIKE PROTEIN 5-RELATED	Protein_Kinase_Signalling
Cz04g15250					Unknown
Cz04g15260					Unknown
Cz04g15270					Unknown
Cz04g15280	EC:1.1.1.25	GO:0003855 GO:0004764	AT3G06350	(1 of 1) 1.1.1.25//4.2.1.10 - shikimate dehydrogenase (NADP(+)). / shikimate oxidoreductase. // 3-dehydroquinate dehydratase. / 3-dehydroquinate dehydratase.	Redox_Metabolism
Cz04g15290		GO:0050825			Unknown
Cz04g15300		GO:0005634 GO:0008380 GO:0035145	AT1G02140	(1 of 1) K12877 - protein mago nashi (MAGOH)	Unknown
Cz04g15310	EC:3.4.21.112	GO:0004252 GO:0006508 GO:0008236	AT5G19660	(1 of 1) 3.4.21.112 - site-1 protease. / subtilisin/kexin isozyme 1.	Protein_Proteolysis
Cz04g16010		GO:0016491	AT1G23740	(1 of 1) K18980 - 2-methylene-furan-3-one reductase (EO)	Redox_Metabolism
Cz04g16020					Unknown
Cz04g16030					Unknown
Cz04g16040		GO:0005515	AT1G36070	(1 of 1) PF00400//PF10313 - WD domain, G-beta repeat (WD40) // Uncharacterised protein domain (DUF2415) (DUF2415)	Unknown
Cz04g16050			AT3G13340	(1 of 1) PTHR43991:SF38 - OS02G0721600 PROTEIN	RNA_Splicing
Cz04g16060	EC:2.7.11.1	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G45490	(1 of 1) PTHR24350:SF25 - SERINE_THREONINE-PROTEIN KINASE AURORA-3	Protein_Kinase_Signalling
Cz04g16070			AT1G04200	(1 of 1) PTHR12895:SF9 - DYMECLIN	Unknown
Cz04g16080			AT3G50240	(1 of 1) PTHR47969:SF3 - KINESIN-LIKE PROTEIN KIN-4B	Cytoskeleton
Cz04g16090					Unknown
Cz04g16100			AT2G16460	(1 of 2) PF07798 - Coiled-coil domain-containing protein 90-like (CCDC90-like)	Unknown
Cz04g16110					Unknown
Cz04g16120					Unknown
Cz04g16130					Unknown
Cz04g16140		GO:0006629			Unknown
Cz04g17010		GO:0016020	AT5G19750	(1 of 1) PTHR11266:SF80 - PEROXISOMAL MEMBRANE PROTEIN 2	Peroxisome_Biogenesis
Cz04g17020	EC:2.7.11.25	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT1G54960	(1 of 2) PTHR48016:SF51 - PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	Protein_Kinase_Signalling
Cz04g17030		GO:0003676 GO:0003723	AT1G60900	(1 of 2) PTHR23139:SF114 - SPLICING FACTOR U2AF LARGE SUBUNIT B	RNA_Splicing
Cz04g17040	EC:2.7.1.40	GO:0000287 GO:0003824 GO:0004743 GO:0006096 GO:0030955	AT3G52990	(1 of 2) PTHR11817:SF4 - PYRUVATE KINASE	Protein_Kinase_Signalling
Cz04g17050	EC:2.7.1.40	GO:0000287 GO:0003824 GO:0004743 GO:0006096 GO:0030955	AT2G36580	(1 of 2) PTHR11817:SF4 - PYRUVATE KINASE	Protein_Kinase_Signalling
Cz04g17060			AT1G23290	(1 of 1) PTHR11721:SF28 - 60S RIBOSOMAL PROTEIN L27A-2	Translation
Cz04g17070	EC:5.2.1.8	GO:0003755	AT3G10060	(1 of 1) PTHR47862:SF2 - PEPTIDYLPROLYL ISOMERASE	Unknown
Cz04g17080					Unknown
Cz04g17090	EC:1.1.1.94	GO:0006072 GO:0009331 GO:0016491 GO:0016616 GO:0046168 GO:0047952 GO:0051287	AT2G40690	(1 of 1) PTHR11728:SF1 - FI14740P-RELATED	Unknown
Cz04g17100		GO:0005515			Unknown
Cz04g17110					Unknown
Cz04g17120			AT3G04780	(1 of 1) PTHR12175:SF5 - OS03G0795500 PROTEIN	Unknown
Cz04g17130		GO:0005515	AT1G29260	(1 of 1) K13341 - peroxin-7 (PEX7, PTS2R)	Peroxisome_Biogenesis
Cz04g17140		GO:0003824 GO:0006281			Unknown
Cz04g17150	EC:4.2.99.18	GO:0003824 GO:0006281 GO:0006284	AT1G05900	(1 of 1) PTHR43286:SF7 - ENDONUCLEASE III HOMOLOG 2, CHLOROPLASTIC	Chloroplast_Function
Cz04g17160		GO:0016020	AT1G33230	(1 of 1) PTHR21433:SF5 - TMPIT-LIKE PROTEIN	Unknown
Cz04g17170					Unknown
Cz04g17180			AT4G09830	(1 of 1) PTHR33675:SF10 - NUCLEAR RECEPTOR FAMILY 2 GROUP C PROTEIN	Unknown
Cz04g17190					Unknown
Cz04g17200					Unknown
Cz04g17210					Unknown
Cz04g17220					Unknown
Cz04g17230					Unknown
Cz04g17240			AT3G13410	(1 of 1) PF20520 - V0 complex accessory subunit Ac45/VOA1 transmembrane domain (Ac45-VOA1_TM)	Unknown
Cz04g17250	EC:2.1.1.43	GO:0005515 GO:0005634 GO:0008270 GO:0042054	AT1G77300	(1 of 1) PTHR22884:SF413 - HISTONE-LYSINE N-METHYLTRANSFERASE CG1716-RELATED	Protein_Methylation
Cz04g17260	EC:5.4.99.28	GO:0001522 GO:0003723 GO:0009451 GO:0009982	AT4G21770	(1 of 1) PTHR21600:SF52 - RNA PSEUDOURIDINE SYNTHASE 6, CHLOROPLASTIC	tRNA_Modification
Cz04g17270	EC:1.1.1.330		AT1G24470	(1 of 1) PTHR43899:SF26 - 3-OXOACYL-[ACYL-CARRIER-PROTEIN] REDUCTASE	Redox_Metabolism
Cz04g17280			AT5G38720	(1 of 1) K14545 - ribosomal RNA-processing protein 7 (RRP7)	Translation
Cz04g17290		GO:0005524 GO:0016887	AT5G17760	(1 of 2) K08900 - mitochondrial chaperone BCS1 (BCS1)	Chaperone
Cz04g17300		GO:0005515	AT3G09080	(1 of 1) PTHR45589:SF1 - WD REPEAT DOMAIN 62, ISOFORM G	Unknown
Cz04g17310	EC:3.1.27.1	GO:0003723 GO:0033897	AT2G02990	(1 of 1) PTHR11240:SF22 - RIBONUCLEASE T2	RNA_Processing
Cz04g18010	EC:3.1.1.31	GO:0005975	AT1G13700	(1 of 1) PTHR11054:SF17 - 6-PHOSPHOGLUCONOLACTONASE 1-RELATED	Unknown
Cz04g18020	EC:3.6.4.4	GO:0003777 GO:0005524 GO:0007018 GO:0008017	AT1G59540	(1 of 1) PTHR47968:SF36 - CENTROMERE-ASSOCIATED PROTEIN E	RNA_Splicing
Cz04g18030		GO:0005515	AT2G31400	(1 of 1) IPR002625//IPR002885//IPR011990//IPR036063//IPR036424 - Smr domain // Pentatricopeptide repeat // Tetratricopeptide-like helical domain // Smr domain superfamily // Decaprenyl diphosphate synthase-like superfamily	RNA_Editing
Cz04g18040		GO:0006189			Unknown
Cz04g18050	EC:2.7.7.7	GO:0003677 GO:0003824 GO:0006281	AT3G52050	(1 of 1) PTHR42646:SF2 - DNA-DIRECTED DNA POLYMERASE	Unknown
Cz04g18060			AT3G59650	(1 of 1) K17424 - large subunit ribosomal protein L43 (MRPL43)	Translation
Cz04g18070	EC:3.1.1.32 EC:3.1.1.4		AT3G50790	(1 of 1) K07019 - uncharacterized protein (K07019)	Unknown
Cz04g18080	EC:3.6.1.62	GO:0003723 GO:0016787 GO:0030145	AT5G13570	(1 of 1) 3.6.1.62 - 5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase. / m(7)GpppN-mRNA hydrolase.	Unknown
Cz04g18090					Unknown
Cz04g18100					Unknown
Cz04g18110			AT3G07890	(1 of 4) PTHR47219:SF20 - GTPASE ACTIVATING PROTEIN GYP2	Unknown
Cz04g18120	EC:3.1.1.5	GO:0004620			Unknown
Cz04g18130			AT3G12110	(1 of 1) PTHR11937:SF557 - ACTIN-11	Cytoskeleton
Cz04g18140					Unknown
Cz04g18150	EC:2.1.1.197		AT1G78140	(1 of 1) PTHR43591:SF46 - OS08G0411200 PROTEIN	Unknown
Cz04g18160		GO:0008757	AT1G78140	(1 of 1) PTHR43591:SF46 - OS08G0411200 PROTEIN	Unknown
Cz04g18170	EC:3.6.4.13	GO:0003677 GO:0003724 GO:0005524 GO:0016787	AT4G09730	(1 of 1) PTHR47960:SF19 - DEAD-LIKE HELICASE	Unknown
Cz04g18180	EC:6.3.3.1		AT3G55010	(1 of 1) 6.3.3.1 - phosphoribosylformylglycinamidine cyclo-ligase. / phosphoribosyl-aminoimidazole synthetase.	Unknown
Cz04g18190			AT5G15860	(1 of 2) K15889 - prenylcysteine alpha-carboxyl methylesterase (PCME)	Unknown
Cz04g18200	EC:2.7.1.6	GO:0004335 GO:0005524 GO:0005737 GO:0006012 GO:0016301 GO:0016773 GO:0046835	AT3G06580	(1 of 1) 2.7.1.6//5.1.3.2 - galactokinase. / galactokinase. // UDP-glucose 4-epimerase. / uridine diphospho-galactose-4-epimerase.	Glycolysis
Cz04g18210		GO:0016020 GO:0055085	AT4G21120	(1 of 1) K03294 - basic amino acid/polyamine antiporter, APA family (TC.APA)	Polyamine_Biosynthesis
Cz04g18220	EC:1.14.11.29	GO:0005506 GO:0016705 GO:0031418			Unknown
Cz04g18230	EC:2.4.1.229				Unknown
Cz04g18240					Unknown
Cz04g18250		GO:0005515			Unknown
Cz04g19010	EC:4.1.3.36		AT1G60550	(1 of 1) 4.1.3.36 - 1,4-dihydroxy-2-naphthoyl-CoA synthase. / o-succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase (cyclizing).	Pantothenate_CoA
Cz04g19020		GO:0005524 GO:0016887	AT4G24710	(1 of 1) PTHR45991:SF1 - PACHYTENE CHECKPOINT PROTEIN 2 HOMOLOG	Chloroplast_Biogenesis
Cz04g19030					Unknown
Cz04g19040					Unknown
Cz04g19050					Unknown
Cz04g19060					Unknown
Cz04g19070	EC:2.7.1.6	GO:0004335 GO:0005524 GO:0005737 GO:0006012 GO:0016301 GO:0016773 GO:0046835	AT3G06580	(1 of 1) 2.7.1.6//5.1.3.2 - galactokinase. / galactokinase. // UDP-glucose 4-epimerase. / uridine diphospho-galactose-4-epimerase.	Glycolysis
Cz04g19080			AT5G49960	(1 of 1) PTHR31563:SF10 - ION CHANNEL POLLUX-RELATED	Unknown
Cz04g19090		GO:0003735 GO:0005840 GO:0006412	AT3G01790	(1 of 1) PTHR11545:SF2 - 39S RIBOSOMAL PROTEIN L13, MITOCHONDRIAL	Translation
Cz04g19100	EC:3.6.4.2	GO:0007017 GO:0030286	AT4G15930	(1 of 1) PTHR11886:SF35 - DYNEIN, LIGHT CHAIN, LC8-TYPE 2	Cytoskeleton
Cz04g19110					Unknown
Cz04g19120					Unknown
Cz04g19130			AT3G59340	(1 of 3) K15287 - solute carrier family 35, member F1/2 (SLC35F1_2)	Unknown
Cz04g19140	EC:3.2.1.78				Unknown
